"contrast","iso1","iso2","iso1.mean.ratio","iso2.mean.ratio","Condition1(x=1)","Condition2(x=2)","before.interval","after.interval","x.value","y.value","before.prob","after.prob","before.diff","after.diff","before.pval","after.pval","before.FDR","after.FDR","before.t.points","after.t.points","prob","diff","cor","numeric.coordinates"
"SETI_p.P-SETI_p.mock","AT4G35740_JS3","AT4G35740_P1",0.239784642479716,0.712549207290672,"SETI_p.mock","SETI_p.P","[1,1.872]","(1.872,2]",1.87199491036108,0.980960266354714,1,0.666666666666667,-2.59960866666667,0.381611333333333,0.00815090212058768,0.797661191744114,0.0163018042411754,0.797661191744114,1,1,0.666666666666667,2.98122,-0.974525656989867,NA
"SETI_p.P-SETI_p.mock","AT4G33150.1","AT4G33150_P2",0.677010352352296,0.131459235256601,"SETI_p.mock","SETI_p.P","[1,1.8374]","(1.8374,2]",1.83739742685263,0.564535104034882,1,0.666666666666667,3.47187066666667,-0.674154333333333,0.0545456371176982,0.188014231734317,0.109091274235396,0.188014231734317,1,1,0.666666666666667,4.146025,-0.630414537510181,NA
"SETI_p.P-SETI_p.mock","AT4G32440_ID6","AT4G32440_c2",0.0619006117486672,0.119553368627572,"SETI_p.mock","SETI_p.P","[1,1.3411]","(1.3411,2]",1.34113669824337,0.689582363958833,0.666666666666667,1,1.04662433333333,-2.02142533333333,0.281661815450726,0.0570017225915029,0.281661815450726,0.114003445183006,1,1,0.666666666666667,3.06804966666667,-0.527612816177756,NA
"SETI_p.P-SETI_p.mock","AT4G29730_JC2","AT4G29730_P1",0.187433929170486,0.812566070829514,"SETI_p.mock","SETI_p.P","[1,1.8126]","(1.8126,2]",1.81256607082951,0.384381942107689,1,0.666666666666667,-2.05075966666667,0.473047,0.00251981913688059,0.397261290975743,0.00503963827376119,0.397261290975743,1,1,0.666666666666667,2.52380666666667,-0.468767821415308,NA
"SETI_p.P-SETI_p.mock","AT4G15765_P3","AT4G15765_P5",0.10482968540084,0.320925478842799,"SETI_p.mock","SETI_p.P","[1,1.856]","(1.856,2]",1.85599352903062,0.450103313513076,1,0.666666666666667,-2.53029233333333,0.425679,0.0322501529263759,0.229083490452211,0.0645003058527517,0.229083490452211,1,1,0.666666666666667,2.95597133333333,0.552596346616997,NA
"SETI_p.P-SETI_p.mock","AT4G12720.4","AT4G12720_P6",0.00268273563680147,0.00361623491629117,"SETI_p.mock","SETI_p.P","[1,1.1287]","(1.1287,2]",1.12872306328969,0.54590278916469,0.666666666666667,1,0.166271666666667,-1.125429,0.37514552405707,0.0997941302268929,0.37514552405707,0.199588260453786,1,1,0.666666666666667,1.29170066666667,0.93327372523735,NA
"SETI_p.P-SETI_p.mock","AT4G12720.4","AT4G12720_P5",0.00268273563680147,0.00912789181527297,"SETI_p.mock","SETI_p.P","[1,1.0168]","(1.0168,2]",1.01677933104209,0.294945800314339,0.666666666666667,1,0.114976333333333,-6.73728333333333,0.716528082303935,0.0593774049570995,0.716528082303935,0.118754809914199,1,1,0.666666666666667,6.85225966666667,0.952143392021914,NA
"SETI_p.P-SETI_p.mock","AT4G10925_P3","AT4G10925_P4",0.270456137199026,0.0814988049888024,"SETI_p.mock","SETI_p.P","[1,1.1812]","(1.1812,2]",1.18117107716149,0.62184194279166,0.666666666666667,1,-0.681332666666667,3.07938166666667,0.217599969359508,0.0380236365175385,0.217599969359508,0.076047273035077,1,1,0.666666666666667,3.76071433333333,-0.438906401510921,NA
"SETI_p.P-SETI_p.mock","AT4G10925_P2","AT4G10925_P3",0.116281608962183,0.270456137199026,"SETI_p.mock","SETI_p.P","[1,1.1623]","(1.1623,2]",1.16229216686347,0.557042977959928,0.666666666666667,1,0.470146666666667,-2.42676866666667,0.233921175456614,0.00798958732055183,0.233921175456614,0.0159791746411037,1,1,0.666666666666667,2.89691533333333,0.699082357060416,NA
"SETI_p.P-SETI_p.mock","AT4G02550_P4","AT4G02550_P5",0.0119890714371562,0.0879466878305823,"SETI_p.mock","SETI_p.P","[1,1.0713]","(1.0713,2]",1.07127186691906,0.343289095765757,0.666666666666667,1,0.34578,-4.50578366666667,0.183863082705492,0.0343140040828174,0.183863082705492,0.0686280081656347,1,1,0.666666666666667,4.85156366666667,-0.101203895729329,NA
"SETI_p.P-SETI_p.mock","AT4G02550_P3","AT4G02550_c2",0.031337339960167,0.0200293971540836,"SETI_p.mock","SETI_p.P","[1,1.3575]","(1.3575,2]",1.35752749230516,0.704765785410921,0.666666666666667,1,-0.777059666666667,1.39636666666667,0.317667933013405,0.0207232885245557,0.317667933013405,0.0414465770491114,1,1,0.666666666666667,2.17342633333333,-0.850710178837945,NA
"SETI_p.P-SETI_p.mock","AT4G02550_P3","AT4G02550_P5",0.031337339960167,0.0879466878305823,"SETI_p.mock","SETI_p.P","[1,1.0855]","(1.0855,2]",1.08553113781634,0.411970504352503,0.666666666666667,1,0.319899,-3.42024766666667,0.19663010176474,0.0728655163275658,0.19663010176474,0.145731032655132,1,1,0.666666666666667,3.74014666666667,0.770451935145451,NA
"SETI_p.P-SETI_p.mock","AT4G02550_P1","AT4G02550_P2",0.413778178478196,0.429225923369459,"SETI_p.mock","SETI_p.P","[1,1.6815]","(1.6815,2]",1.68145673850011,14.2217863581859,1,0.666666666666667,-1.58862966666667,0.742596333333334,0.0919716150334901,0.792114291063824,0.18394323006698,0.792114291063824,1,1,0.666666666666667,2.331226,0.94640134718262,NA
"SETI_p.P-SETI_p.mock","AT3G59780_JC6","AT3G59780_s2",0.0159457117667521,0.0393768635124263,"SETI_p.mock","SETI_p.P","[1,1.7118]","(1.7118,2]",1.71176844739631,1.63807458136458,1,0.666666666666667,-5.68318966666667,2.301415,0.040398913971835,0.265501849880622,0.0807978279436701,0.265501849880622,1,1,0.666666666666667,7.98460466666667,-0.56141592160164,NA
"SETI_p.P-SETI_p.mock","AT3G59780_JC6","AT3G59780_s1",0.0159457117667521,0.144415533089544,"SETI_p.mock","SETI_p.P","[1,1.9441]","(1.9441,2]",1.94407309179426,2.17270397455168,1,0.666666666666667,-19.709396,1.167585,0.0151888482908044,0.665904678414294,0.0303776965816087,0.665904678414294,1,1,0.666666666666667,20.876981,-0.64331789452053,NA
"SETI_p.P-SETI_p.mock","AT3G59780_ID23","AT3G59780_s2",0.00955268750018693,0.0393768635124263,"SETI_p.mock","SETI_p.P","[1,1.9592]","(1.9592,2]",1.95916238714019,0.232087899416229,1,0.666666666666667,-4.49588633333333,0.191418333333333,0.0341586385449408,0.188011379331106,0.0683172770898816,0.188011379331106,1,1,0.666666666666667,4.68730466666667,0.963356310093877,NA
"SETI_p.P-SETI_p.mock","AT3G59780_ID23","AT3G59780_JC6",0.00955268750018693,0.0159457117667521,"SETI_p.mock","SETI_p.P","[1,1.3601]","(1.3601,2]",1.3600835026638,0.828701574282999,1,0.666666666666667,1.18730333333333,-2.10999666666667,0.0711426670685912,0.315333387985706,0.142285334137182,0.315333387985706,1,1,0.666666666666667,3.2973,-0.607596570693451,NA
"SETI_p.P-SETI_p.mock","AT3G59390_ID13","AT3G59390_P1",0.758706950508176,0.241293049491824,"SETI_p.mock","SETI_p.P","[1,1.7982]","(1.7982,2]",1.79823806160613,1.56154628995379,1,0.666666666666667,5.613776,-1.418933,0.0475191435152533,0.313163823528388,0.0950382870305066,0.313163823528388,1,1,0.666666666666667,7.032709,-0.615159599220257,NA
"SETI_p.P-SETI_p.mock","AT3G56080_JS2","AT3G56080_s1",0.04282456300662,0.33814976560594,"SETI_p.mock","SETI_p.P","[1,1.9722]","(1.9722,2]",1.97215119783688,0.129027250727096,1,0.666666666666667,-4.16571033333333,0.119333333333333,0.0713343354176341,0.187026709611413,0.142668670835268,0.187026709611413,1,1,0.666666666666667,4.28504366666667,0.772513903880101,NA
"SETI_p.P-SETI_p.mock","AT3G56080_JS2","AT3G56080_P1",0.04282456300662,0.574766926970435,"SETI_p.mock","SETI_p.P","[1,1.997]","(1.997,2]",1.99701840465919,0.120371199837112,1,0.666666666666667,-7.31023133333333,0.0218613333333333,0.0230821896195468,0.902280612902331,0.0461643792390936,0.902280612902331,1,1,0.666666666666667,7.33209266666667,0.827373187036241,NA
"SETI_p.P-SETI_p.mock","AT3G45850.2","AT3G45850_c1",0.891930247819491,0.0378900454475869,"SETI_p.mock","SETI_p.P","[1,1.9702]","(1.9702,2]",1.97024093713298,0.438972898873635,1,0.666666666666667,10.520599,-0.322686,0.00678976194846828,0.530074790846683,0.0135795238969366,0.530074790846683,1,1,0.666666666666667,10.843285,-0.572706411249385,NA
"SETI_p.P-SETI_p.mock","AT3G28130_c1","AT3G28130_s2",0.020834635392627,0.0535595394961025,"SETI_p.mock","SETI_p.P","[1,1.7199]","(1.7199,2]",1.71994265110421,0.438720572576956,1,0.666666666666667,-1.56653833333333,0.609382666666667,0.00866832743791115,0.234310358050796,0.0173366548758223,0.234310358050796,1,1,0.666666666666667,2.175921,-0.632956467955791,NA
"SETI_p.P-SETI_p.mock","AT3G28130_P6","AT3G28130_c1",0.0425355020569688,0.020834635392627,"SETI_p.mock","SETI_p.P","[1,1.6953]","(1.6953,2]",1.69529380489368,0.423699992942922,1,0.666666666666667,1.129877,-0.495158333333333,0.080624256701999,0.396209711885109,0.161248513403998,0.396209711885109,1,1,0.666666666666667,1.62503533333333,-0.643272560929492,NA
"SETI_p.P-SETI_p.mock","AT3G28130_P3","AT3G28130_c1",0.0927004447629409,0.020834635392627,"SETI_p.mock","SETI_p.P","[1,1.8515]","(1.8515,2]",1.85151222651223,0.518896791291292,1,0.666666666666667,2.545933,-0.443963,0.0728302479026898,0.241163823562528,0.14566049580538,0.241163823562528,1,1,0.666666666666667,2.989896,-0.49754988686163,NA
"SETI_p.P-SETI_p.mock","AT3G16700_P1","AT3G16700_P3",0.323465325874578,0.105128409929343,"SETI_p.mock","SETI_p.P","[1,1.9971]","(1.9971,2]",1.99714228556533,0.438740360878289,1,0.666666666666667,2.19314133333333,-0.00628533333333331,0.14315563892393,0.985131087353718,0.28631127784786,0.985131087353718,1,1,0.666666666666667,2.19942666666667,0.553737297162236,NA
"SETI_p.P-SETI_p.mock","AT3G16700_P1","AT3G16700_P2",0.323465325874578,0.370177726171304,"SETI_p.mock","SETI_p.P","[1,1.4507]","(1.4507,2]",1.45072963568132,1.73697182902786,0.666666666666667,1,2.140058,-2.607928,0.3381611122666,0.00148032736274456,0.3381611122666,0.00296065472548911,1,1,0.666666666666667,4.747986,-0.930086486067015,NA
"SETI_p.P-SETI_p.mock","AT3G16700_ID25","AT3G16700_P2",0.181409555606363,0.370177726171304,"SETI_p.mock","SETI_p.P","[1,1.2186]","(1.2186,2]",1.21862379629476,1.18640091743726,0.666666666666667,1,0.734517,-2.62521333333333,0.526897301316396,0.0352806707199783,0.526897301316396,0.0705613414399566,1,1,0.666666666666667,3.35973033333333,-0.809965369340498,NA
"SETI_p.P-SETI_p.mock","AT3G13000_ID1","AT3G13000_JC7",0.654860835483841,0.273292442951918,"SETI_p.mock","SETI_p.P","[1,1.8312]","(1.8312,2]",1.83117316637661,0.749304079395082,1,0.666666666666667,3.24523666666667,-0.659168333333333,0.165068730541038,0.185999520606314,0.185999520606314,0.185999520606314,1,1,0.666666666666667,3.904405,0.11709205072345,NA
"SETI_p.P-SETI_p.mock","AT3G09410_ID12","AT3G09410_P3",0.171515050185868,0.125086424294253,"SETI_p.mock","SETI_p.P","[1,1.608]","(1.608,2]",1.60796208057599,1.02686569936703,1,0.666666666666667,1.89163733333333,-1.21980233333333,0.136508067396251,0.296857101791875,0.273016134792503,0.296857101791875,1,1,0.666666666666667,3.11143966666667,-0.708537214097259,NA
"SETI_p.P-SETI_p.mock","AT3G09410.1","AT3G09410_P3",0.651680689052081,0.125086424294253,"SETI_p.mock","SETI_p.P","[1,1.8913]","(1.8913,2]",1.8912722529015,1.34661532049378,1,0.666666666666667,8.67869166666667,-1.05872766666667,0.0385824752945111,0.378655149241672,0.0771649505890221,0.378655149241672,1,1,0.666666666666667,9.73741933333333,-0.645905408783738,NA
"SETI_p.P-SETI_p.mock","AT3G08960_JS11","AT3G08960_s3",0.0131881353168864,0.0676665084900905,"SETI_p.mock","SETI_p.P","[1,1.8572]","(1.8572,2]",1.85717876400115,0.212090249564473,1,0.666666666666667,-1.43461066666667,0.239031666666667,0.0810039397681114,0.183725776974623,0.162007879536223,0.183725776974623,1,1,0.666666666666667,1.67364233333333,-0.455326136208073,NA
"SETI_p.P-SETI_p.mock","AT3G07890_P2","AT3G07890_P5",0.0525587383806785,0.0321136978895309,"SETI_p.mock","SETI_p.P","[1,1.3318]","(1.3318,2]",1.33179269852876,0.965111965626494,0.666666666666667,1,-1.115953,2.24745133333333,0.184344979175501,0.193979889028137,0.193979889028137,0.193979889028137,1,1,0.666666666666667,3.36340433333333,-0.461534725959647,NA
"SETI_p.P-SETI_p.mock","AT3G07890_P2","AT3G07890_P3",0.0525587383806785,0.0526484931139743,"SETI_p.mock","SETI_p.P","[1,1.5008]","(1.5008,2]",1.5007635340014,1.45661095243258,1,0.666666666666667,-1.628912,1.62394466666667,0.0895331722468037,0.38644915732921,0.179066344493607,0.38644915732921,1,1,0.666666666666667,3.25285666666667,-0.551499539128153,NA
"SETI_p.P-SETI_p.mock","AT3G07890_P1","AT3G07890_P4",0.368485142414507,0.494193928201309,"SETI_p.mock","SETI_p.P","[1,1.2852]","(1.2852,2]",1.28519842160803,11.4072136933974,0.666666666666667,1,4.61860933333333,-11.5757626666667,0.651531520816363,0.171959002292567,0.651531520816363,0.343918004585134,1,1,0.666666666666667,16.194372,-0.77637888643672,NA
"SETI_p.P-SETI_p.mock","AT3G02600_s1","AT3G02600_s6",0.0493063821293859,0.0161644323873964,"SETI_p.mock","SETI_p.P","[1,1.8094]","(1.8094,2]",1.80943247892204,0.489579586268056,1,0.666666666666667,2.25857266666667,-0.531743666666667,0.128485393775393,0.212434775280396,0.212434775280396,0.212434775280396,1,1,0.666666666666667,2.79031633333333,-0.0151653100067508,NA
"SETI_p.P-SETI_p.mock","AT3G02600_P9","AT3G02600_s1",0.0152050311506001,0.0493063821293859,"SETI_p.mock","SETI_p.P","[1,1.8931]","(1.8931,2]",1.8931459609935,0.274514544304079,1,0.666666666666667,-2.01828033333333,0.241462666666667,0.155114114570812,0.206471357751452,0.206471357751452,0.206471357751452,1,1,0.666666666666667,2.259743,0.779034801595493,NA
"SETI_p.P-SETI_p.mock","AT3G02600_ID32","AT3G02600_s6",0.0546687956810912,0.0161644323873964,"SETI_p.mock","SETI_p.P","[1,1.9671]","(1.9671,2]",1.9670890158632,0.524461935901151,1,0.666666666666667,2.07691166666667,-0.0706793333333334,0.073099282682663,0.921415107289009,0.146198565365326,0.921415107289009,1,1,0.666666666666667,2.147591,-0.339482730117128,NA
"SETI_p.P-SETI_p.mock","AT3G02600_ID32","AT3G02600_s3",0.0546687956810912,0.0180073738000423,"SETI_p.mock","SETI_p.P","[1,1.9919]","(1.9919,2]",1.99194077436623,0.476589107117371,1,0.666666666666667,1.92585466666667,-0.015647,0.1223125502791,0.975627678968744,0.244625100558199,0.975627678968744,1,1,0.666666666666667,1.94150166666667,-0.428783827461769,NA
"SETI_p.P-SETI_p.mock","AT3G02600_ID126","AT3G02600_s6",0.0304435018159217,0.0161644323873964,"SETI_p.mock","SETI_p.P","[1,1.7871]","(1.7871,2]",1.78713388031357,0.484645902400073,1,0.666666666666667,1.01977733333333,-0.275780333333333,0.0197491591720927,0.383607428808717,0.0394983183441854,0.383607428808717,1,1,0.666666666666667,1.29555766666667,0.176054512541389,NA
"SETI_p.P-SETI_p.mock","AT3G02600_ID124","AT3G02600_ID32",0.0411503392664919,0.0546687956810912,"SETI_p.mock","SETI_p.P","[1,1.7281]","(1.7281,2]",1.72806805848287,0.984896531183685,1,0.666666666666667,-1.12428366666667,0.419917666666667,0.0110220679052932,0.655300240684992,0.0220441358105863,0.655300240684992,1,1,0.666666666666667,1.54420133333333,0.351783506973371,NA
"SETI_p.P-SETI_p.mock","AT3G02600_ID120","AT3G02600_s1",0.00982964995084801,0.0493063821293859,"SETI_p.mock","SETI_p.P","[1,1.8338]","(1.8338,2]",1.83377900739922,0.42703186947195,1,0.666666666666667,-2.569061,0.512164333333333,0.121258405294471,0.287384222108977,0.242516810588942,0.287384222108977,1,1,0.666666666666667,3.08122533333333,-0.462636656906469,NA
"SETI_p.P-SETI_p.mock","AT3G02600_ID120","AT3G02600_ID126",0.00982964995084801,0.0304435018159217,"SETI_p.mock","SETI_p.P","[1,1.8385]","(1.8385,2]",1.83850842543178,0.429454108705649,1,0.666666666666667,-1.33026566666667,0.256201,0.0486463934882837,0.664719952455321,0.0972927869765674,0.664719952455321,1,1,0.666666666666667,1.58646666666667,-0.681392874316401,NA
"SETI_p.P-SETI_p.mock","AT3G01980_P4","AT3G01980_P6",0.267797672777622,0.0282385152900732,"SETI_p.mock","SETI_p.P","[1,1.939]","(1.939,2]",1.93898396934206,0.524979771881187,1,0.666666666666667,8.23159733333333,-0.534896666666667,0.0188482696409719,0.336959146011925,0.0376965392819438,0.336959146011925,1,1,0.666666666666667,8.766494,-0.251242353479164,NA
"SETI_p.P-SETI_p.mock","AT3G01980_P3","AT3G01980_P5",0.0118508426821859,0.185659954654733,"SETI_p.mock","SETI_p.P","[1,1.0188]","(1.0188,2]",1.01877975431148,0.253715152398261,0.666666666666667,1,0.108963333333333,-5.693207,0.569373329545556,0.0342280163622179,0.569373329545556,0.0684560327244359,1,1,0.666666666666667,5.80217033333333,-0.410808277386514,NA
"SETI_p.P-SETI_p.mock","AT3G01980_P2","AT3G01980_P3",0.201472054951163,0.0118508426821859,"SETI_p.mock","SETI_p.P","[1,1.0036]","(1.0036,2]",1.00364704198585,0.255706965392697,0.666666666666667,1,-0.022382,6.11464633333333,0.956344716198017,0.0129774458984336,0.956344716198017,0.0259548917968672,1,1,0.666666666666667,6.13702833333333,-0.464845862998675,NA
"SETI_p.P-SETI_p.mock","AT3G01980_P1","AT3G01980_P6",0.255467983646222,0.0282385152900732,"SETI_p.mock","SETI_p.P","[1,1.9361]","(1.9361,2]",1.93609632403232,0.524510444814092,1,0.666666666666667,7.83546166666667,-0.534896666666667,0.00243198529755512,0.336959146011925,0.00486397059511025,0.336959146011925,1,1,0.666666666666667,8.37035833333333,-0.144308332329168,NA
"SETI_p.P-SETI_p.mock","AT3G01650_JS1","AT3G01650_P2",0.447897763315186,0.120029248561412,"SETI_p.mock","SETI_p.P","[1,1.0216]","(1.0216,2]",1.02162348983817,0.242127585896974,0.666666666666667,1,-0.185253,8.381958,0.189232445244866,0.11871084176832,0.189232445244866,0.189232445244866,1,1,0.666666666666667,8.567211,0.978198292528765,NA
"SETI_p.P-SETI_p.mock","AT3G01650_JS1","AT3G01650_P1",0.447897763315186,0.423264326333753,"SETI_p.mock","SETI_p.P","[1,1.4587]","(1.4587,2]",1.45867615794509,5.13599570017966,1,0.666666666666667,-3.41774833333333,4.03358366666667,0.00190058182048252,0.283344775176484,0.00380116364096505,0.283344775176484,1,1,0.666666666666667,7.451332,0.938631891510806,NA
"SETI_p.P-SETI_p.mock","AT3G01050_JC6","AT3G01050_P3",0.0682089205911423,0.0169980937527077,"SETI_p.mock","SETI_p.P","[1,1.8778]","(1.8778,2]",1.87784101939622,0.406416690272924,1,0.666666666666667,1.62029466666667,-0.225477666666667,0.00587734942251522,0.595488096954687,0.0117546988450304,0.595488096954687,1,1,0.666666666666667,1.84577233333333,-0.973405939106546,NA
"SETI_p.P-SETI_p.mock","AT2G47090_P1","AT2G47090_P4",0.820105664716627,0.179894335283372,"SETI_p.mock","SETI_p.P","[1,1.9443]","(1.9443,2]",1.94427003829046,0.911949878176531,1,0.666666666666667,3.65258066666667,-0.215572,0.00490570375963169,0.877936664537259,0.00981140751926338,0.877936664537259,1,1,0.666666666666667,3.86815266666667,-0.925789502634474,NA
"SETI_p.P-SETI_p.mock","AT2G42960_P4","AT2G42960_s3",0.883463352896674,0.116536647103326,"SETI_p.mock","SETI_p.P","[1,1.8835]","(1.8835,2]",1.88346335289667,0.164757375169485,1,0.666666666666667,1.41378166666667,-0.186490333333333,0.0106734084386969,0.317439228187523,0.0213468168773937,0.317439228187523,1,1,0.666666666666667,1.600272,-0.539498506587073,NA
"SETI_p.P-SETI_p.mock","AT2G36270_ID6","AT2G36270_P1",0.106888885349253,0.868924626549307,"SETI_p.mock","SETI_p.P","[1,1.0614]","(1.0614,2]",1.06135655777315,0.457717272237172,0.666666666666667,1,0.243141333333333,-3.719619,0.669581360706483,0.0217253072882501,0.669581360706483,0.0434506145765002,1,1,0.666666666666667,3.96276033333333,-0.752647981249967,NA
"SETI_p.P-SETI_p.mock","AT2G26590_P2","AT2G26590_c1",0.0519822860684042,0.0128428461878575,"SETI_p.mock","SETI_p.P","[1,1.1768]","(1.1768,2]",1.17677172630248,0.51906381199773,0.666666666666667,1,-0.525445,2.44700433333333,0.471507513307382,0.0175005544770107,0.471507513307382,0.0350011089540214,1,1,0.666666666666667,2.97244933333333,-0.519740184218862,NA
"SETI_p.P-SETI_p.mock","AT2G20950_P14","AT2G20950_P4",0.0419353703858195,0.133557267249201,"SETI_p.mock","SETI_p.P","[1,1.8664]","(1.8664,2]",1.8664213884464,1.00214341087524,1,0.666666666666667,-2.987706,0.460623,0.00364588779470828,0.42380716289867,0.00729177558941657,0.42380716289867,1,1,0.666666666666667,3.448329,-0.574246407932234,NA
"SETI_p.P-SETI_p.mock","AT2G20950_P12","AT2G20950_P4",0.0986566466711254,0.133557267249201,"SETI_p.mock","SETI_p.P","[1,1.6101]","(1.6101,2]",1.61008301483331,1.58958953303976,1,0.666666666666667,-2.66742366666667,1.704807,0.00019688416203282,0.301371187945364,0.00039376832406564,0.301371187945364,1,1,0.666666666666667,4.37223066666667,-0.821659600352136,NA
"SETI_p.P-SETI_p.mock","AT2G20950_ID40","AT2G20950_P4",0.0655891289651802,0.133557267249201,"SETI_p.mock","SETI_p.P","[1,1.7286]","(1.7286,2]",1.72857751806666,1.31803777338278,1,0.666666666666667,-2.987706,1.11303266666667,0.00364588779470828,0.350909902943563,0.00729177558941657,0.350909902943563,1,1,0.666666666666667,4.10073866666667,-0.890070076774541,NA
"SETI_p.P-SETI_p.mock","AT2G16530_P1","AT2G16530_P3",0.601263669624225,0.0916831362198722,"SETI_p.mock","SETI_p.P","[1,1.9315]","(1.9315,2]",1.93154697617952,0.196113326893074,1,0.666666666666667,2.62065,-0.192573666666667,0.0321616540152312,0.23673267173575,0.0643233080304624,0.23673267173575,1,1,0.666666666666667,2.81322366666667,0.00598135869417018,NA
